,GpuName,SeqLen,HeadDim,Run,Action,Range,SM_Util,Tensor_Util,FMA_Util,FMA_Heavy_Util,FMA_Lite_Util,Shared_Util,ALU_Util,ALU_Heavy_Util,FP64_Util,L1_Cache_Util,LTS_Util,DRAM_Util,SFU_Util,SMSP_Util
573,h10080gbhbm3,2048,64,0,sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize64x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,0,0.8819902097935773,0.0004109350457767194,3.4173358406791987,1.4505332925608718,1.9668025481183269,0.0004109350457767194,0.6583179433343045,,0.0,0.8819902097935773,0.9571312780962792,0.3702802464647146,0.0,0.6207223026167412
574,h10080gbhbm3,2048,64,0,sm80_xmma_gemm_f32f32_f32f32_f32_nn_n_tilesize64x32x8_stage3_warpsize1x2x1_ffma_aligna4_alignc4_execute_split_k_kernel__5x_cublas,0,0.6664428407486392,0.0,0.08295440853221281,0.058996456609552064,0.023957951922660738,0.0,0.07157438136894895,,0.0,0.6664428407486392,0.7686215754926997,0.2542313041993096,0.0,0.026373926542205425
575,h10080gbhbm3,2048,64,0,vectorized_elementwise_kernel,0,0.3186006228733932,0.0,0.013551466458061915,0.013551466458061915,0.0,0.0,0.009034310972041278,,0.0,0.3186006228733932,0.48935373209386035,0.08027832265312304,0.0,0.004517155486020638
576,h10080gbhbm3,2048,64,0,fmha_cutlassF_f16_aligned_64x64_rf_sm80,0,0.23635071899582072,0.11838015304422671,0.1762190889035428,0.08914480179450626,0.08707428710903654,0.11838015304422671,0.21324991665444565,,0.0,0.23635071899582072,0.15417989667973664,0.004861125928725749,0.015105951307229719,0.07203584767650206
577,h10080gbhbm3,2048,64,0,flash_fwd_splitkv_kernel,0,0.760693163373992,0.7539568179791827,0.8413294179793743,0.3610974495553044,0.48023196842407,0.7539568179791827,0.5743030449450806,,0.0,0.760693163373992,0.525786402293991,0.04225476069268402,0.13842175955086555,0.2619845399123551
578,h10080gbhbm3,2048,64,0,flash_fwd_splitkv_combine_kernel,0,0.7205083569748202,0.007357258107558843,0.30059654553740417,0.26215261383837846,0.03844393169902574,0.007357258107558843,0.2890351399398117,,0.0,0.7205083569748202,0.6132459128624742,0.22665322762748955,0.04572010395411566,0.09131100940595888
579,h10080gbhbm3,2048,64,0,cudnn_generated_fort_native_sdpa_sm90_flash_fprop_wgmma_f16_knob_32_64x256x64_4x1x1_kernel0_0,0,0.10993677034854858,0.21964187040455999,0.1835666584136743,0.040647872466551285,0.142918785947123,0.21964187040455999,0.1026869145664477,,0.0,0.10993677034854858,0.29531486632037607,0.017551978141719375,0.055956125919716396,0.0498869298156315
580,h10080gbhbm3,2048,128,0,unrolled_elementwise_kernel,0,0.5668946963070349,0.0,0.15701635470864364,0.15701635470864364,0.0,0.0,0.2141132109663322,,0.0,0.5668946963070349,0.7261325975514984,0.05000296217821162,0.0,0.09412059898728357
581,h10080gbhbm3,2048,128,0,unrolled_elementwise_kernel,0,0.5824493326655903,0.0,0.15779280588641129,0.15779280588641129,0.0,0.0,0.2151720080269245,,0.0,0.5824493326655903,0.7225593964397157,0.0502964568762936,0.0,0.09458602852850223
582,h10080gbhbm3,2048,128,0,unrolled_elementwise_kernel,0,0.5834646503436313,0.0,0.1491584676298052,0.1491584676298052,0.0,0.0,0.2033979104042798,,0.0,0.5834646503436313,0.6928303395261993,0.04750056278718699,0.0,0.08941033144854799
583,h10080gbhbm3,2048,128,0,vectorized_elementwise_kernel,0,0.3428626011878794,0.0,0.046716793695057726,0.0350375952712933,0.011679198423764432,0.0,0.008759398817823325,,0.0,0.3428626011878794,0.555111716551329,0.1549181800295972,0.0,0.010949248522279154
584,h10080gbhbm3,2048,128,0,vectorized_elementwise_kernel,0,0.34095495515808816,0.0,0.046177868219457616,0.03463340116459321,0.011544467054864404,0.0,0.008658350291148302,,0.0,0.34095495515808816,0.5352657256723468,0.15313104210235567,0.0,0.010822937863935378
585,h10080gbhbm3,2048,128,0,sm80_xmma_gemm_f32f32_f32f32_f32_tn_n_tilesize128x128x8_stage3_warpsize2x2x1_ffma_aligna4_alignc4_execute_kernel__5x_cublas,0,0.8840418266203561,0.0002599882192838137,4.408360246176345,2.1006372758109397,2.307722970365405,0.0002599882192838137,0.4783783234822172,,0.0,0.8840418266203561,0.737573635823533,0.030099018950703795,0.0,0.6718949624743566
586,h10080gbhbm3,2048,128,0,softmax_warp_forward,0,0.3680817589322653,0.0005427411666656674,0.42299251122716347,0.11595090626742534,0.3070416049597381,0.0005427411666656674,0.28296936738156764,,0.0,0.3680817589322653,0.40156150207155406,0.22808252639657522,0.09435518008430116,0.1447615764196591
587,h10080gbhbm3,2048,128,0,vectorized_elementwise_kernel,0,0.7317871107645548,0.0,0.14920231990301486,0.14920231990301486,0.0,0.0,0.4662572496969214,,0.0,0.7317871107645548,0.8357322265035829,0.9857119928057964,0.0,0.10100414349704319
588,h10080gbhbm3,2048,128,0,reduce_kernel,0,0.7670541648878044,0.0016043053036860638,0.11871859247276871,0.11871859247276871,0.0,0.0016043053036860638,0.6353049002596812,,0.0,0.7670541648878044,0.7870041086822841,0.17206174382033035,0.0,0.12166517176955344
589,h10080gbhbm3,2048,128,0,vectorized_elementwise_kernel,0,0.0011200416305854706,0.0,6.504778979806725e-05,6.504778979806725e-05,0.0,0.0,0.00014635752704565133,,0.0,0.0011200416305854706,0.3169253332682855,0.0008586308253344878,0.0,6.5047789798067e-05
590,h10080gbhbm3,2048,128,0,elementwise_kernel,0,0.8500705166405922,0.11931269942797776,1.1135851946611257,1.1135851946611257,0.0,0.11931269942797776,1.789690491419666,,0.0,0.8500705166405922,0.9281967189735885,0.5317847992339053,0.0,0.6086946957164479
591,h10080gbhbm3,2048,128,0,vectorized_elementwise_kernel,0,0.7468768214443594,0.0,0.15265813113467636,0.15265813113467636,0.0,0.0,0.10177208742311758,,0.0,0.7468768214443594,0.8689710515227405,0.9068138971739983,0.0,0.04943212347153966
592,h10080gbhbm3,2048,128,0,Kernel2,0,0.902356873642177,0.0,4.126070298314131,1.884489166168778,2.2415811321453534,0.0,0.4423863960881053,,0.0,0.902356873642177,0.9986630713090363,0.2261016823603142,0.0,0.6640318362883394
593,h10080gbhbm3,2048,128,0,splitKreduce_kernel,0,0.5630266265520723,0.016056291098676023,0.4335198596642526,0.3400927078331259,0.09342715183112671,0.016056291098676023,0.4977450240589567,,0.0,0.5630266265520723,0.5994159700512538,0.4247139875148224,0.0,0.22037342832782902
594,h10080gbhbm3,2048,128,0,vectorized_elementwise_kernel,0,0.3397325192615206,0.0,0.026794592237243786,0.026794592237243786,0.0,0.0,0.017863061491495857,,0.0,0.3397325192615206,0.5357331007413869,0.15796249454862626,0.0,0.008931530745747929
595,h10080gbhbm3,2048,128,0,fmha_cutlassF_f16_aligned_64x128_rf_sm80,0,0.23187281008673732,0.2611275609689284,0.21146387685932505,0.11344466663512277,0.09801921022420228,0.2611275609689284,0.25693724676695956,,0.0,0.23187281008673732,0.42051060932818995,0.010407289625134165,0.016697629477259765,0.0974225327911106
596,h10080gbhbm3,2048,128,0,flash_fwd_splitkv_kernel,0,0.8076272582867011,1.0366954699147768,0.65198426037609,0.2444473006017704,0.4075369597743196,1.0366954699147768,0.41238341934760975,,0.0,0.8076272582867011,0.6995667648745378,0.05527297174381587,0.09651526835795121,0.2334974525273697
597,h10080gbhbm3,2048,128,0,flash_fwd_splitkv_combine_kernel,0,0.7483978689997821,0.01388497947832202,0.5343323137174957,0.4743233550629023,0.06000895865459337,0.01388497947832202,0.519010957051761,,0.0,0.7483978689997821,0.6617315358668807,0.4087547937685918,0.0828310844741279,0.16261033499570302
598,h10080gbhbm3,2048,128,0,cudnn_generated_fort_native_sdpa_sm90_flash_fprop_wgmma_f16_knob_7_64x128x128_4x1x1_kernel0_0,0,0.1128964643775049,0.3110913456417882,0.17095878316175842,0.06606436706177497,0.10489441609998347,0.3110913456417882,0.09842887264336089,,0.0,0.1128964643775049,0.4952513204477373,0.024405594550822293,0.040234531336361644,0.04671272077058432
599,h10080gbhbm3,4096,64,0,unrolled_elementwise_kernel,0,0.5798128205999253,0.0,0.15305907531338112,0.15305907531338112,0.0,0.0,0.20871692088188332,,0.0,0.5798128205999253,0.6990653769066142,0.048742738730169516,0.0,0.09174847980432788
